ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
233;40;2;200.00;0;1.00;735;318;700;0;2;1;1;2;7;9;18.97;0.00;17.88;0.00;31.75;20.10;23.90;19.00;21.70;5.00;15.10;8.80;15.10;3.90;15.10;6.60;15.10;1.32;0.00;8.63;0.00;6.23;6.97;6.97;9.00;9.00;0.60;0.00;1.00;1.30;1.30;1.90;1.80;6.60;0.00;2.04;0.00;0.61;1.53;0.48;1.29;1.05;1;0;1;0;1;1;1;1;1
234;40;5;45.00;1;1.00;800;317;511;0;2;1;2;2;7;3;7.43;9.10;8.63;0.00;12.42;11.72;15.67;11.50;0.00;3.22;8.50;7.17;8.50;4.20;7.30;0.00;0.00;6.97;0.00;12.72;0.00;12.97;3.60;2.40;5.63;0.00;0.50;0.00;0.70;3.20;3.20;3.70;0.00;4.45;1.22;1.36;0.00;1.36;2.04;0.88;2.21;0.00;1;1;1;0;1;1;1;1;0
235;48;5;85.00;1;1.00;805;305;27;1;1;3;2;1;5;4;5.87;5.87;6.53;5.20;15.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.03;2.03;7.98;12.42;8.10;0.00;0.00;0.00;0.00;0.30;1.30;0.10;0.00;0.00;0.00;0.00;0.61;0.31;1.70;0.48;0.68;0.00;0.00;0.00;0.00;1;1;1;1;1;0;0;0;0
236;43;2;45.00;0;0.00;810;120;700;1;0;0;2;1;3;9;0.00;0.00;22.83;0.00;38.22;0.00;0.00;0.00;25.53;0.00;0.00;0.00;0.00;0.00;0.00;10.43;15.10;0.00;0.00;6.48;0.00;6.48;0.00;0.00;0.00;10.20;0.60;0.00;1.60;0.00;0.00;0.00;2.90;0.00;0.00;2.04;0.00;0.68;0.00;0.00;0.00;1.16;0;0;1;0;1;0;0;0;1
237;42;5;54.00;1;0.00;715;411;511;1;0;3;1;0;3;5;0.00;0.00;9.87;0.00;14.82;0.00;0.00;15.72;0.00;0.00;0.00;0.00;0.00;3.82;11.90;0.00;0.00;0.00;0.00;17.28;0.00;11.52;0.00;0.00;11.77;0.00;0.60;0.00;1.30;0.00;0.00;3.80;0.00;0.00;0.00;2.72;0.00;1.36;0.00;0.00;1.87;0.00;0;0;1;0;1;0;0;1;0
238;40;3;30.00;0;0.00;745;508;511;1;0;0;2;1;2;5;0.00;0.00;0.00;2.90;4.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.23;6.23;0.00;0.00;0.00;0.00;0.00;3.20;0.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.85;1.36;0.00;0.00;0.00;0.00;0;0;0;1;1;0;0;0;0
239;60;5;90.00;1;0.33;830;119;700;1;1;1;3;3;6;2;0.00;16.18;14.98;0.00;35.77;0.00;28.68;20.08;22.72;0.00;0.00;13.58;15.10;4.98;15.10;12.52;10.20;0.00;0.00;12.18;0.00;12.30;0.00;8.88;16.62;16.73;0.60;0.00;1.60;0.00;1.30;1.90;2.00;0.00;0.65;2.04;0.00;0.68;0.00;0.48;1.67;1.16;0;1;1;0;1;0;1;1;1
240;25;5;90.00;1;0.33;830;119;700;0;1;1;3;3;6;2;0.00;16.18;14.98;0.00;35.77;0.00;28.68;20.08;22.72;0.00;0.00;13.58;15.10;4.98;15.10;12.52;10.20;0.00;0.00;12.18;0.00;12.30;0.00;8.88;16.62;16.73;0.60;0.00;1.60;0.00;1.30;1.90;2.00;0.00;0.65;2.04;0.00;0.68;0.00;0.48;1.67;1.16;0;1;1;0;1;0;1;1;1
241;40;6;25.00;0;0.00;815;400;511;0;0;3;2;0;4;5;0.00;0.00;10.47;0.00;19.30;0.00;0.00;12.75;14.93;0.00;0.00;0.00;0.00;3.25;9.50;5.43;9.50;0.00;0.00;11.17;0.00;4.20;0.00;0.00;8.03;8.03;0.60;0.00;0.80;0.00;0.00;3.80;3.80;0.00;0.00;2.72;0.00;1.36;0.00;0.00;1.87;2.21;0;0;1;0;1;0;0;1;1
242;48;2;60.00;1;0.50;830;406;701;1;1;0;1;2;8;2;16.63;16.63;13.23;0.00;18.05;14.98;26.20;12.45;17.47;4.58;10.40;15.80;10.40;3.35;9.10;8.37;9.10;5.17;5.17;5.88;0.00;6.00;6.97;6.97;6.60;6.60;0.80;0.00;0.90;1.30;1.30;2.08;1.80;7.85;0.17;1.70;0.00;0.68;1.22;0.44;2.14;1.12;1;1;1;0;1;1;1;1;1
243;45;3;50.00;1;0.50;840;404;511;1;1;2;1;2;7;1;11.45;11.45;9.98;0.00;14.38;11.78;18.62;0.00;12.18;1.18;10.60;8.02;10.60;0.00;0.00;1.58;10.60;3.60;0.00;14.77;0.00;8.03;8.52;7.32;0.00;8.52;0.60;0.00;0.70;3.20;3.20;0.00;3.40;7.07;2.01;2.72;0.00;1.36;1.87;0.85;0.00;2.21;1;1;1;0;1;1;1;0;1
244;45;5;40.00;0;1.00;750;308;511;0;1;1;1;1;3;5;0.00;0.00;0.00;0.00;16.73;0.00;0.00;9.20;11.98;0.00;0.00;0.00;0.00;2.80;6.40;6.58;5.40;0.00;0.00;0.00;0.00;11.40;0.00;0.00;5.77;6.23;0.00;0.00;0.20;0.00;0.00;3.80;11.00;0.00;0.00;0.00;0.00;1.36;0.00;0.00;2.21;2.21;0;0;0;0;1;0;0;1;1
245;48;5;170.00;1;0.50;755;503;110;1;1;2;2;2;4;4;9.43;9.43;0.00;8.50;11.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.80;0.00;0.00;6.72;6.48;0.00;0.00;0.00;0.00;0.00;3.20;0.20;0.00;0.00;0.00;0.00;5.71;1.60;0.00;0.75;1.36;0.00;0.00;0.00;0.00;1;1;0;1;1;0;0;0;0
246;44;4;40.00;1;0.50;820;704;700;1;1;0;2;2;4;4;5.82;0.00;5.67;4.68;9.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.97;0.00;3.37;10.43;3.37;0.00;0.00;0.00;0.00;0.20;1.30;0.10;0.00;0.00;0.00;0.00;0.34;0.00;1.70;0.48;0.68;0.00;0.00;0.00;0.00;1;0;1;1;1;0;0;0;0
247;45;8;20.00;0;1.00;735;407;511;0;1;2;4;1;3;5;0.00;0.00;0.00;0.00;23.48;0.00;0.00;18.27;19.05;0.00;0.00;0.00;0.00;7.67;10.60;8.45;10.60;0.00;0.00;0.00;0.00;2.63;0.00;0.00;6.23;6.23;0.00;0.00;1.30;0.00;0.00;3.80;4.50;0.00;0.00;0.00;0.00;1.36;0.00;0.00;1.87;2.21;0;0;0;0;1;0;0;1;1
248;44;4;50.00;0;1.00;745;113;700;0;2;1;2;1;6;7;0.00;14.53;17.52;0.00;30.03;0.00;18.48;17.80;19.60;0.00;0.00;12.18;6.30;2.70;15.10;4.50;15.10;0.00;6.97;4.62;0.00;4.62;0.00;6.37;4.27;4.27;0.60;0.00;1.60;0.00;1.30;1.90;2.10;0.00;0.54;2.04;0.00;0.68;0.00;0.48;1.46;1.05;0;1;1;0;1;0;1;1;1
249;44;5;56.05;1;1.00;805;412;513;1;1;3;1;1;8;1;19.98;20.77;21.38;0.00;29.13;19.83;37.48;19.98;20.82;6.23;13.60;23.88;13.60;6.38;13.60;7.22;13.60;1.80;0.00;3.72;0.00;3.72;4.57;3.37;5.17;5.17;2.30;0.00;0.30;3.20;3.20;5.50;3.80;4.35;1.70;3.40;0.00;1.36;2.75;0.88;2.21;2.21;1;1;1;0;1;1;1;1;1
250;48;4;60.00;1;0.00;745;501;700;1;0;2;1;0;6;2;0.00;10.25;10.88;0.00;23.57;0.00;13.70;13.90;13.40;0.00;0.00;6.10;7.60;3.70;10.20;5.80;7.60;0.00;0.00;5.40;0.00;5.40;0.00;3.00;5.03;5.03;0.50;0.00;0.60;0.00;1.30;1.80;2.80;0.00;0.20;1.70;0.00;0.68;0.00;0.48;1.50;1.09;0;1;1;0;1;0;1;1;1
251;45;6;85.00;0;1.00;730;414;513;1;1;4;2;1;6;7;0.00;18.28;14.83;0.00;21.92;0.00;41.33;18.27;20.38;0.00;0.00;27.73;13.60;4.67;13.60;6.78;13.60;0.00;0.00;18.60;0.00;12.72;0.00;3.37;8.88;8.88;1.30;0.00;0.70;0.00;3.20;4.50;3.50;0.00;1.84;2.72;0.00;1.36;0.00;0.78;2.11;2.11;0;1;1;0;1;0;1;1;1
252;44;4;120.00;1;0.00;800;318;117;1;0;2;1;2;2;4;0.00;0.00;0.00;11.20;11.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.17;10.08;0.00;0.00;0.00;0.00;0.00;3.20;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.75;1.36;0.00;0.00;0.00;0.00;0;0;0;1;1;0;0;0;0
253;48;6;160.00;0;1.00;800;124;700;0;2;2;2;2;6;6;12.12;0.00;17.52;0.00;21.88;17.07;0.00;16.70;18.10;3.07;14.00;0.00;0.00;1.60;15.10;3.00;15.10;1.80;0.00;9.12;0.00;5.52;3.00;0.00;2.77;2.77;0.60;0.00;4.60;1.30;0.00;1.90;2.10;2.75;0.00;2.04;0.00;0.68;2.04;0.00;1.84;1.09;1;0;1;0;1;1;0;1;1
254;40;3;40.00;0;0.00;730;401;511;0;0;1;2;1;4;5;0.00;0.00;12.37;0.00;15.87;0.00;0.00;13.13;13.80;0.00;0.00;0.00;0.00;3.63;9.50;4.30;9.50;0.00;0.00;16.32;0.00;7.20;0.00;0.00;5.28;5.28;2.30;0.00;3.50;0.00;0.00;5.50;4.00;0.00;0.00;2.72;0.00;1.36;0.00;0.00;2.04;2.21;0;0;1;0;1;0;0;1;1
255;48;6;200.00;0;0.50;830;116;701;0;2;2;2;4;6;2;0.00;14.22;13.25;0.00;33.90;0.00;18.75;18.50;22.70;0.00;0.00;4.75;14.00;4.50;14.00;13.60;9.10;0.00;0.23;8.77;0.00;2.40;0.00;3.72;2.88;2.88;0.60;0.00;3.30;0.00;1.30;1.90;4.60;0.00;0.78;2.04;0.00;0.68;0.00;0.51;1.67;1.16;0;1;1;0;1;0;1;1;1
256;40;5;70.00;1;1.00;830;306;511;0;1;3;2;1;4;2;0.00;6.93;6.85;7.30;8.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.77;10.43;4.80;0.00;0.00;0.00;0.00;0.40;3.20;0.70;0.00;0.00;0.00;0.00;0.00;0.88;1.36;0.85;1.36;0.00;0.00;0.00;0.00;0;1;1;1;1;0;0;0;0
257;44;2;84.00;0;1.00;815;319;700;0;2;0;2;2;7;8;18.37;0.00;20.32;0.00;42.28;21.27;22.18;20.10;22.70;6.17;15.10;7.08;15.10;5.00;15.10;7.60;15.10;7.08;0.00;3.12;0.00;3.12;3.00;3.00;2.77;2.77;0.60;0.00;0.70;1.30;1.30;1.90;1.90;2.86;0.00;2.04;0.00;0.61;1.56;0.48;1.50;1.09;1;0;1;0;1;1;1;1;1
258;40;4;60.00;0;1.00;805;400;511;0;1;2;2;1;5;5;0.00;12.68;9.93;0.00;15.17;0.00;26.67;12.72;0.00;0.00;0.00;17.17;9.50;3.22;9.50;0.00;0.00;0.00;0.00;7.43;0.00;5.03;0.00;2.40;4.80;0.00;0.60;0.00;0.70;0.00;3.20;3.80;0.00;0.00;1.36;2.72;0.00;1.36;0.00;0.85;2.04;0.00;0;1;1;0;1;0;1;1;0
259;45;3;90.00;0;1.00;805;503;700;0;2;1;2;2;7;2;0.00;12.82;12.98;0.00;25.73;14.98;15.27;13.90;18.90;4.78;10.20;5.07;10.20;3.70;10.20;8.70;10.20;0.00;0.23;2.63;0.00;2.63;3.00;3.00;2.28;2.28;0.50;0.00;0.60;1.30;1.30;1.80;1.80;0.00;0.20;1.70;0.00;0.68;1.33;0.48;2.18;1.16;0;1;1;0;1;1;1;1;1
260;48;2;180.00;0;1.00;750;134;701;0;2;0;2;2;8;2;17.42;17.42;20.53;0.00;40.78;21.92;29.63;20.60;24.90;7.92;14.00;15.63;14.00;6.60;14.00;10.90;14.00;5.03;5.03;9.12;0.00;9.23;5.88;5.88;9.72;9.72;0.50;0.00;3.10;1.30;1.30;1.80;1.90;1.67;0.82;2.21;0.00;0.68;2.96;0.51;1.50;1.16;1;1;1;0;1;1;1;1;1
261;40;5;200.00;1;1.00;800;306;511;1;2;2;2;2;5;1;5.07;7.40;6.68;6.50;10.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.03;0.23;15.37;21.37;10.80;0.00;0.00;0.00;0.00;0.40;2.00;0.70;0.00;0.00;0.00;0.00;4.49;0.88;2.72;0.44;1.36;0.00;0.00;0.00;0.00;1;1;1;1;1;0;0;0;0
262;48;3;95.00;1;1.00;800;313;512;1;2;0;1;2;7;1;7.17;8.12;6.85;0.00;11.27;10.80;15.30;11.07;0.00;2.70;8.10;7.20;8.10;2.97;8.10;0.00;0.00;5.03;0.00;8.28;0.00;7.08;6.72;5.52;7.20;0.00;0.50;0.00;0.70;3.20;3.20;3.70;0.00;5.13;0.88;2.72;0.00;1.36;1.90;0.88;2.21;0.00;1;1;1;0;1;1;1;1;0
263;45;4;45.00;1;1.00;730;403;512;1;1;2;1;1;6;5;10.55;0.00;10.20;0.00;19.07;14.02;0.00;15.20;15.60;2.62;11.40;0.00;0.00;2.50;12.70;4.20;11.40;5.03;0.00;9.37;0.00;1.68;9.00;0.00;9.72;9.72;0.60;0.00;0.80;3.20;0.00;3.80;4.20;6.02;0.00;2.72;0.00;1.36;2.04;0.00;2.21;2.21;1;0;1;0;1;1;0;1;1
264;44;5;520.00;0;0.80;800;311;700;0;4;2;4;5;5;4;12.77;12.77;13.52;14.00;27.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.40;2.40;2.17;4.20;2.28;0.00;0.00;0.00;0.00;0.40;1.30;0.70;0.00;0.00;0.00;0.00;4.90;0.41;2.04;0.48;0.68;0.00;0.00;0.00;0.00;1;1;1;1;1;0;0;0;0
265;40;5;50.00;0;0.00;800;419;511;0;0;1;3;1;3;5;0.00;0.00;0.00;0.00;19.28;0.00;0.00;15.20;15.40;0.00;0.00;0.00;0.00;3.30;11.90;3.50;11.90;0.00;0.00;0.00;0.00;8.28;0.00;0.00;12.12;12.12;0.00;0.00;1.30;0.00;0.00;5.50;3.80;0.00;0.00;0.00;0.00;1.36;0.00;0.00;2.04;2.21;0;0;0;0;1;0;0;1;1
266;44;1;22.00;0;0.00;800;516;700;1;0;0;1;0;4;9;0.00;0.00;22.72;0.00;37.58;0.00;0.00;22.80;26.40;0.00;0.00;0.00;0.00;7.70;15.10;11.30;15.10;0.00;0.00;6.48;0.00;2.40;0.00;0.00;6.83;2.63;0.50;0.00;1.80;0.00;0.00;1.80;2.30;0.00;0.00;1.70;0.00;0.61;0.00;0.00;1.50;1.09;0;0;1;0;1;0;0;1;1
267;44;7;400.00;1;0.42;815;502;701;0;3;4;2;7;8;6;12.47;12.47;10.78;0.00;21.52;13.47;14.85;10.77;11.50;4.37;9.10;5.75;9.10;2.97;7.80;3.70;7.80;5.40;5.40;3.23;0.00;3.37;6.23;6.23;3.83;3.83;0.50;0.00;0.60;1.30;1.30;1.80;2.10;4.56;0.24;1.70;0.00;0.68;1.26;0.44;1.12;1.12;1;1;1;0;1;1;1;1;1
268;48;5;78.00;1;1.00;730;500;117;1;1;2;2;1;3;4;15.90;0.00;0.00;13.60;16.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.80;0.00;0.00;10.80;9.12;0.00;0.00;0.00;0.00;0.00;3.20;0.50;0.00;0.00;0.00;0.00;7.11;0.00;0.00;0.75;1.36;0.00;0.00;0.00;0.00;1;0;0;1;1;0;0;0;0
269;44;4;250.00;1;0.66;800;313;511;1;2;2;2;3;7;1;8.13;8.13;7.10;0.00;12.37;9.60;10.50;10.00;0.00;2.30;7.30;3.20;7.30;2.70;7.30;0.00;0.00;1.20;0.00;3.12;0.00;5.28;3.37;2.17;2.88;0.00;0.50;0.00;5.00;3.20;3.20;3.70;0.00;2.38;1.19;1.36;0.00;1.36;2.04;0.88;2.21;0.00;1;1;1;0;1;1;1;1;0
270;48;4;57.00;1;0.50;745;502;107;1;1;2;1;2;4;4;12.13;12.13;0.00;9.80;14.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.97;0.97;0.00;15.12;6.23;0.00;0.00;0.00;0.00;0.00;2.00;0.20;0.00;0.00;0.00;0.00;11.76;1.63;0.00;0.37;1.36;0.00;0.00;0.00;0.00;1;1;0;1;1;0;0;0;0
271;45;2;250.00;1;1.00;755;402;510;1;1;1;1;1;5;1;15.83;0.00;0.00;0.00;20.52;14.30;0.00;15.48;16.77;5.60;8.70;0.00;0.00;7.78;7.70;8.07;8.70;6.72;0.00;0.00;0.00;7.20;12.97;0.00;12.48;15.97;0.00;0.00;4.50;2.00;0.00;2.50;2.80;9.59;0.00;0.00;0.00;1.36;2.31;0.00;1.63;1.80;1;0;0;0;1;1;0;1;1
272;46;1;49.00;1;1.00;830;302;700;1;1;0;1;1;4;4;6.88;0.00;6.88;6.30;13.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.87;0.00;4.68;4.20;4.68;0.00;0.00;0.00;0.00;0.20;1.30;0.10;0.00;0.00;0.00;0.00;0.61;0.00;1.70;0.48;0.68;0.00;0.00;0.00;0.00;1;0;1;1;1;0;0;0;0
273;48;6;22.17;1;0.00;630;417;513;1;0;2;3;1;5;8;0.00;0.00;16.08;0.00;23.17;0.00;19.18;18.90;26.18;0.00;0.00;5.58;13.60;5.30;13.60;12.58;13.60;0.00;0.00;11.88;0.00;10.08;0.00;3.37;3.48;8.17;2.30;0.00;0.30;0.00;3.20;5.50;6.10;0.00;0.00;3.06;0.00;1.36;0.00;0.92;2.21;2.21;0;0;1;0;1;0;1;1;1
274;40;8;24.00;0;0.40;845;501;700;1;2;1;6;5;6;5;0.00;8.57;10.98;0.00;16.33;0.00;9.70;9.40;13.40;0.00;0.00;2.10;7.60;7.10;2.30;5.80;7.60;0.00;1.80;1.68;0.00;1.80;0.00;1.92;2.03;2.03;0.50;0.00;0.60;0.00;1.30;1.80;2.80;0.00;0.31;1.02;0.00;0.68;0.00;0.48;1.50;1.16;0;1;1;0;1;0;1;1;1
275;40;7;90.00;0;1.00;745;500;701;0;2;1;1;2;6;5;0.00;0.00;8.32;5.10;15.38;0.00;15.68;5.82;5.80;0.00;0.00;10.58;5.10;0.72;5.10;0.70;5.10;0.00;0.00;3.60;13.57;3.72;0.00;7.57;7.32;7.32;0.20;1.30;0.10;0.00;1.30;1.50;2.50;0.00;0.00;1.70;0.48;0.68;0.00;0.48;1.16;1.16;0;0;1;1;1;0;1;1;1
276;45;3;165.00;1;1.00;755;502;113;1;1;0;1;1;4;4;12.02;12.20;0.00;10.60;13.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.77;0.37;0.00;15.37;10.43;0.00;0.00;0.00;0.00;0.00;3.20;0.20;0.00;0.00;0.00;0.00;4.56;1.56;0.00;0.75;1.36;0.00;0.00;0.00;0.00;1;1;0;1;1;0;0;0;0
277;44;4;80.00;1;1.00;730;409;700;1;2;2;1;2;8;1;16.40;16.40;19.65;0.00;28.07;17.65;22.45;16.77;18.45;2.55;15.10;7.35;15.10;1.67;15.10;3.35;15.10;4.08;4.08;7.92;0.00;7.92;4.80;4.80;4.92;4.92;0.80;0.00;0.90;1.30;1.30;2.08;1.70;1.70;0.85;2.04;0.00;0.61;1.43;0.48;1.50;1.09;1;1;1;0;1;1;1;1;1
278;48;3;70.00;0;1.00;830;501;701;0;1;0;2;1;6;5;0.00;7.83;9.12;0.00;12.70;0.00;15.43;12.80;12.30;0.00;0.00;8.93;6.50;3.70;9.10;5.80;6.50;0.00;5.52;5.58;0.00;8.10;0.00;7.80;11.88;11.88;0.50;0.00;0.90;0.00;1.30;1.80;2.80;0.00;0.24;1.70;0.00;0.68;0.00;0.48;1.50;1.16;0;1;1;0;1;0;1;1;1
279;48;2;60.00;0;0.50;830;501;701;1;1;0;2;2;7;9;8.12;8.12;0.00;0.00;15.02;9.58;23.43;14.13;14.32;3.08;6.50;16.93;6.50;5.03;9.10;7.82;6.50;5.52;5.52;0.00;0.00;4.68;7.80;7.80;7.57;7.57;0.00;0.00;0.90;1.30;1.30;2.08;2.80;3.37;0.24;0.00;0.00;0.68;1.33;0.44;1.46;0.88;1;1;0;0;1;1;1;1;1
280;40;7;100.00;0;0.50;745;316;511;0;1;1;1;2;5;5;0.00;12.88;0.00;0.00;16.57;0.00;16.85;13.08;13.48;0.00;0.00;9.55;7.30;6.68;6.40;6.18;7.30;0.00;0.00;0.00;0.00;2.17;0.00;5.03;5.77;5.77;0.00;0.00;1.10;0.00;3.20;5.50;5.00;0.00;1.39;0.00;0.00;1.36;0.00;0.88;2.21;2.21;0;1;0;0;1;0;1;1;1
281;48;8;140.00;1;0.33;800;322;701;0;2;4;3;6;8;9;20.10;20.10;18.90;0.00;37.18;19.30;21.18;18.30;21.70;5.30;14.00;7.18;14.00;4.30;14.00;7.70;14.00;13.50;13.50;7.50;0.00;7.62;9.37;9.37;9.90;9.90;1.00;0.00;0.50;1.30;1.30;2.30;1.60;5.07;0.85;2.04;0.00;0.68;1.60;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
282;48;3;90.00;0;1.00;810;409;701;1;2;0;2;2;8;5;17.38;17.38;19.43;0.00;28.92;16.70;22.77;15.92;17.72;2.70;14.00;8.77;14.00;1.92;14.00;3.72;14.00;13.50;13.50;6.30;0.00;3.78;9.37;9.37;8.70;8.70;0.80;0.00;3.20;1.30;1.30;2.08;1.70;4.49;0.54;1.70;0.00;0.61;1.29;0.44;1.63;1.05;1;1;1;0;1;1;1;1;1
283;48;5;110.00;1;1.00;810;508;512;1;1;3;2;1;4;4;4.67;0.00;3.70;3.70;7.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.52;0.00;9.23;2.77;2.77;0.00;0.00;0.00;0.00;0.40;3.20;0.70;0.00;0.00;0.00;0.00;1.16;0.00;2.72;0.85;1.36;0.00;0.00;0.00;0.00;1;0;1;1;1;0;0;0;0
284;48;2;30.00;0;1.00;740;413;701;1;1;1;1;1;8;6;20.52;20.52;25.40;0.00;35.47;19.87;39.68;21.58;26.63;10.77;9.10;30.58;9.10;7.58;14.00;12.63;14.00;9.72;9.72;5.82;0.00;5.93;8.10;8.10;8.33;8.33;0.80;0.00;1.80;1.30;1.30;2.08;2.00;3.06;0.51;1.70;0.00;0.68;1.67;0.48;1.29;1.05;1;1;1;0;1;1;1;1;1
285;48;3;80.00;0;1.00;815;129;701;0;1;0;1;1;7;3;16.88;16.88;21.30;0.00;26.95;19.80;21.72;0.00;26.80;5.80;14.00;7.72;14.00;0.00;0.00;17.70;9.10;9.72;9.72;8.70;0.00;8.70;7.80;7.80;0.00;8.33;1.50;0.00;4.60;1.30;1.30;0.00;3.80;3.30;0.65;2.04;0.00;0.68;1.60;0.48;0.00;1.12;1;1;1;0;1;1;1;0;1
286;48;3;120.00;0;0.50;825;503;701;0;1;0;3;2;8;5;13.35;13.35;12.12;0.00;22.47;14.87;21.33;12.80;17.80;5.77;9.10;12.23;9.10;3.70;9.10;8.70;9.10;9.72;9.72;5.03;0.00;6.12;7.80;7.80;12.23;12.23;0.50;0.00;0.60;1.30;1.30;1.80;1.80;2.75;0.34;1.70;0.00;0.68;1.39;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
287;45;4;44.00;0;0.50;720;419;514;0;1;2;2;2;7;1;20.92;20.92;0.00;0.00;29.00;18.98;32.73;19.13;19.93;4.48;14.50;18.23;14.50;4.63;14.50;5.43;14.50;4.80;0.00;0.00;0.00;9.37;3.97;2.77;3.48;3.48;0.00;0.00;0.30;3.20;3.20;4.00;3.80;4.45;1.87;0.00;0.00;1.36;2.38;0.88;2.21;2.21;1;1;0;0;1;1;1;1;1
288;60;4;60.00;1;0.00;700;314;115;1;0;2;2;0;3;4;0.00;0.00;8.43;9.88;10.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.80;8.40;18.12;0.00;0.00;0.00;0.00;2.30;3.20;0.20;0.00;0.00;0.00;0.00;0.00;0.00;2.72;0.75;1.36;0.00;0.00;0.00;0.00;0;0;1;1;1;0;0;0;0
289;48;2;130.00;0;1.00;800;322;701;0;2;0;2;2;8;6;19.65;19.65;18.20;0.00;36.07;18.28;22.07;18.30;21.70;7.88;10.40;11.67;10.40;4.30;14.00;7.70;14.00;13.32;13.32;9.00;0.00;9.12;9.48;9.48;11.52;11.52;1.00;0.00;0.50;1.30;1.30;2.30;1.60;4.25;0.44;2.04;0.00;0.61;1.50;0.48;1.29;1.05;1;1;1;0;1;1;1;1;1
290;45;3;84.00;0;0.00;825;318;101;0;0;0;1;1;3;4;0.00;14.27;0.00;11.10;14.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.00;1.92;0.00;0.00;0.00;0.00;0.00;3.20;0.20;0.00;0.00;0.00;0.00;0.00;1.19;0.00;0.75;2.72;0.00;0.00;0.00;0.00;0;1;0;1;1;0;0;0;0
291;48;3;130.00;0;0.50;815;325;701;0;1;0;2;2;8;7;20.98;20.98;20.42;0.00;37.87;20.32;20.93;20.30;23.20;7.42;12.90;8.03;12.90;6.30;14.00;9.20;14.00;9.72;9.72;4.80;0.00;7.20;7.80;7.80;7.32;7.32;1.00;0.00;4.80;1.30;1.30;2.30;2.60;4.15;1.05;2.04;0.00;0.68;1.97;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
